timestamp,ECG_Raw
1795439,-212
1795479,-220
1795484,-575
1795504,-810
1795525,-678
1795565,-422
1795960,-433
1796152,277
1796232,-666
1796372,601
1796451,-186
1796492,-571
1796498,-316
1796519,-82
1796559,127
1796564,126
1796584,-169
1796605,-578
1796645,-764
1796650,-659
1796670,-550
1796690,-715
1796730,-1093
1796735,-1323
1796755,-1206
1796777,-911
1796816,-781
1796821,-933
1796841,-1140
1796863,-1157
1796902,-983
1796907,-837
1796927,-884
1796949,-1097
1796989,-1287
1796994,-1292
1797014,-1119
1797035,-907
1797075,-818
1797080,-899
1797100,-1014
1797122,-997
1797194,-808
1797204,-679
1797244,-775
1797249,-723
1797269,-572
1797291,-437
1797330,-385
1797335,-414
1797355,-495
1797377,-573
1797515,-510
1797558,670
1797598,2065
1797607,3212
1797629,3557
1797669,3918
1797674,4322
1797693,4773
1797714,5268
1797755,5773
1797760,6137
1797779,6211
1797801,6019
1797842,5755
1797847,5575
1797865,5423
1797887,5044
1797929,4252
1797950,1743
1797971,620
1798013,-120
1798018,-623
1798036,-1192
1798058,-1926
1798099,-2596
1798120,-2502
1798142,-1980
1798216,-1678
1798226,-1622
1798268,-1359
1798289,-1312
1798311,-1448
1798353,-1402
1798358,-1159
1798376,-942
1798398,-952
1798440,-1130
1798461,-1239
1798482,-1187
1798524,-1291
1798529,-1547
1798547,-1767
1798654,-1799
1798735,-1745
1798779,-1698
1798797,-1400
1798818,-1383
1798860,-1319
1798865,-1078
1798884,-795
1798905,-690
1798947,-819
1798969,-1001
1798989,-883
1799031,-820
1799036,-967
1799054,-1274
1799076,-1565
1799118,-1641
1799140,-1054
1799162,-710
1799236,-591
1799245,-933
1799287,-608
1799309,-34
1799330,-313
1799372,-819
1799393,-903
1799415,-378
1799457,-9
1799479,-534
1799501,-873
1799543,-849
1799563,-365
1799585,-383
1799627,-575
1799648,-844
1799671,-768
1799811,-548
1799857,236
1799901,-36
1799920,207
1799962,197
1799984,-199
1800004,-25
1800047,373
1800052,581
1800070,403
1800092,104
1800134,101
1800155,698
1800176,581
1800219,230
1800239,417
1800261,831
1800303,940
1800326,441
1800347,408
1800390,550
1800428,689
1800433,715
1800476,792
1800495,901
1800516,981
1800559,1161
1800580,1356
1800601,1216
1800644,1050
1800665,919
1800686,805
1800729,656
1800750,771
1800771,949
1800814,1021
1800835,1061
1800946,1200
1801030,1077
1801074,483
1801085,308
1801107,180
1801149,-75
1801170,-636
1801191,-750
1801234,-783
1801255,-973
1801276,-1130
1801319,-1258
1801340,-1275
1801361,-1056
1801404,-820
1801426,-1264
1801447,-1700
1801490,-1708
1801511,-932
1801532,-1273
1801575,-2054
1801613,-2077
1801618,-1390
1801661,-1243
1801680,-2190
1801702,-1984
1801745,-1431
1801765,-1718
1801787,-2132
1801830,-1990
1801850,-1458
1801872,-1866
1801915,-2219
1801936,-1591
1801957,-1484
1802098,-1878
1802145,-2284
1802189,-1163
1802208,-1696
1802250,-1812
1802271,-1163
1802293,-1275
1802335,-1751
1802356,-1842
1802378,-1312
1802420,-1034
1802441,-1752
1802463,-1909
1802505,-1594
1802526,-1231
1802548,-1696
1802590,-2104
1802611,-1507
1802633,-1133
1802675,-1182
1802714,-1277
1802719,-948
1802762,-845
1802781,-1720
1802803,-1790
1802845,-1431
1802866,-1383
1802887,-1728
1802930,-1659
1802951,-751
1802972,-773
1803015,-977
1803035,-695
1803057,-681
1803100,-1067
1803120,-1493
1803234,-1134
1803317,-1016
1803361,-881
1803370,-1414
1803392,-1633
1803435,-1415
1803455,-696
1803477,-834
1803519,-1071
1803524,-1070
1803543,-850
1803563,-711
1803605,-817
1803610,-952
1803629,-882
1803650,-685
1803693,-640
1803713,-1229
1803735,-1410
1803778,-1349
1803816,-1062
1803821,-1031
1803864,-1015
1803883,-904
1803905,-825
1803947,-751
1803968,-820
1803989,-948
1804032,-1016
1804054,-988
1804074,-1133
1804117,-1341
1804122,-1365
1804139,-1079
1804160,-729
1804203,-693
1804225,-1475
1804423,-1484
1804546,-452
1804592,-1044
1804635,-360
1804641,-71
1804661,-597
1804703,-881
1804724,-5
1804747,164
1804789,-253
1804810,-981
1804831,-693
1804874,-354
1804895,-471
1804916,-650
1804959,-708
1804979,-548
1805001,-425
1805043,-406
1805082,-908
1805087,-996
1805129,-789
1805150,-749
1805172,-1095
1805214,-1111
1805235,-72
1805256,-137
1805299,-763
1805319,-810
1805341,-15
1805383,338
1805406,-777
1805427,-918
1805568,-442
1805614,-315
1805658,-461
1805677,-63
1805720,-1
1805740,-668
1805761,-881
1805804,-815
1805825,-657
1805846,-755
1805889,-787
1805911,-453
1805932,-335
1805975,-326
1805996,-380
1806017,-416
1806060,-513
1806080,-747
1806102,-770
1806144,-624
1806165,-5
1806186,90
1806229,-89
1806266,-282
1806272,156
1806315,268
1806335,-724
1806357,-888
1806399,-476
1806420,-132
1806441,-644
1806484,-887
1806506,85
1806528,193
1806570,-259
1806591,-707
1806702,-340
1806785,-537
1806830,-387
1806841,-157
1806862,-79
1806904,-58
1806925,-81
1806948,-59
1806990,-38
1807011,-255
1807032,-473
1807075,-582
1807096,-379
1807117,-385
1807159,-510
1807180,-179
1807202,328
1807244,636
1807266,199
1807288,-38
1807330,-32
1807351,-55
1807372,-342
1807415,-606
1807435,-606
1807474,-569
1807516,-591
1807522,-377
1807542,-121
1807585,-19
1807607,-421
1807628,-438
1807671,-148
1807691,78
1807713,-352
1807854,-703
1807900,-160
1807944,197
1807962,-200
1808005,-39
1808027,55
1808048,-285
1808091,-497
1808112,104
1808133,426
1808176,434
1808196,121
1808218,170
1808260,274
1808281,377
1808302,486
1808345,575
1808367,244
1808387,81
1808429,235
1808434,601
1808453,803
1808474,608
1808516,219
1808537,217
1808559,526
1808601,660
1808622,378
1808660,258
1808702,120
1808708,-389
1808729,-462
1808771,-312
1808792,-164
1808814,-365
1808855,-466
1808860,-305
1808878,17
1808991,199
1809070,-572
1809112,-444
1809129,-458
1809151,-588
1809191,-487
1809196,-145
1809214,133
1809236,52
1809275,-340
1809281,-676
1809301,-663
1809322,-368
1809362,-136
1809367,-221
1809387,-546
1809409,-804
1809449,-770
1809454,-472
1809472,-129
1809494,41
1809534,24
1809539,-78
1809560,-164
1809581,-192
1809621,-167
1809626,-141
1809644,-186
1809682,-342
1809722,-512
1809730,-396
1809752,-190
1809792,-60
1809797,70
1809817,408
1809838,1019
1809878,1702
1809884,2200
1809902,2523
1809924,2920
1809965,3562
1809970,4361
1809988,5060
1810010,5541
1810150,5902
1810196,6704
1810241,4489
1810260,3072
1810303,2388
1810323,232
1810345,-746
1810388,-1129
1810408,-1029
1810430,-1432
1810473,-2027
1810494,-1911
1810515,-1303
1810558,-962
1810578,-1186
1810600,-1159
1810643,-915
1810663,-487
1810685,-495
1810727,-689
1812446,-1183
1813295,866
1813806,754
1814054,-1403
1814217,-965
1814264,-1320
1814308,-1997
1814351,-1380
1814365,-1303
1814387,-1232
1814430,-1227
1814450,-1391
1814472,-1315
1814515,-1196
1814535,-1502
1814557,-1760
1814600,-1730
1814620,-976
1814642,-761
1814685,-847
1814705,-1186
1814727,-1088
1814769,-830
1814790,-610
1814813,-795
1814954,-1024
1815001,-1229
1815063,-1463
1815108,-1145
1815152,-1205
1815195,-1050
1815210,-894
1815231,-905
1815274,-843
1815294,-659
1816947,-808
1817755,-632
1818260,-950
1818506,-1148
1818632,-604
1818715,-737
1818760,-268
1818767,-654
1818810,-614
1818832,-317
